 ,Label,Track_ID,BiologicalReplicate,PaqaArea,PaqaMean,PaqaTotalFluorescence,PaqaMin,PaqaMax,PaqaStd,rfpArea,rfpMean,rfpTotalFluorescence,rfpMin,rfpMax,rfpStd,PaQa_RFP_ratio,Strain,Reporter,TimePoint,TeckRep
11,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,18,1,3.4856300000000005,59.54545,207.55313999999998,15,129,30.938540000000003,4.225,145.0,612.62503,23,316,91.88566,0.33879000000000004,pilG-fliC-,PaQa,0,1
12,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,19,1,2.1125,53.75,113.54688,18,103,26.12495,2.42938,164.43478000000002,399.47377,50,288,75.70506999999999,0.28424,pilG-fliC-,PaQa,0,1
13,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,21,1,2.32375,38.68182,89.88688,17,72,17.2913,2.0068799999999998,121.73683999999999,244.31063999999998,54,237,52.7624,0.36791999999999997,pilG-fliC-,PaQa,0,1
14,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,24,1,3.27438,46.48387,152.20563,13,90,23.02299,2.64063,97.28,256.88001,31,212,48.848,0.5925199999999999,pilG-fliC-,PaQa,0,1
15,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,25,1,1.7956299999999998,40.647059999999996,72.98688,13,66,18.81137,2.21813,127.57143,282.96939,54,266,66.22126999999999,0.25793,pilG-fliC-,PaQa,0,1
16,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,27,1,2.32375,38.54545,89.57,18,70,15.27752,2.74625,121.30769,333.14127,46,242,56.50046,0.26886,pilG-fliC-,PaQa,0,1
17,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,28,1,5.386880000000001,64.0,344.76002,23,113,25.03438,5.28125,198.24,1046.95505,78,369,82.26675,0.3293,pilG-fliC-,PaQa,0,1
18,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,30,1,2.0068799999999998,45.57895,91.47125,10,101,25.07614,2.0068799999999998,124.0,248.85251,42,234,59.472680000000004,0.36757,pilG-fliC-,PaQa,0,1
19,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,33,1,3.27438,67.25806,220.22814,10,135,33.32763,2.85188,171.59259,489.36065,61,347,91.85701999999999,0.45003000000000004,pilG-fliC-,PaQa,0,1
20,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,35,1,5.80938,64.85455,376.76439,12,126,31.08258,5.70375,197.5,1126.49068,38,453,110.28621000000001,0.33446,pilG-fliC-,PaQa,0,1
21,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,36,1,2.21813,50.66667,112.38501000000001,15,99,24.97065,2.32375,134.86364,313.38939,52,270,68.00581,0.35861,pilG-fliC-,PaQa,0,1
22,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,37,1,4.6475,39.75,184.73813,11,100,22.2074,3.9081300000000003,135.91891999999999,531.18815,41,270,75.95956,0.34778000000000003,pilG-fliC-,PaQa,0,1
23,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,41,1,3.38,25.625,86.6125,6,46,9.607619999999999,2.42938,99.69565,242.19814,46,191,44.997409999999995,0.35761,pilG-fliC-,PaQa,0,1
24,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,42,1,2.64063,50.28,132.77063,14,97,24.830289999999998,2.74625,188.76923,518.40753,36,367,106.48503999999998,0.25611,pilG-fliC-,PaQa,0,1
25,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,43,1,3.69688,52.48571,194.03313,20,84,16.99372,5.17563,197.44898,1021.9219300000001,56,344,77.2194,0.18987,pilG-fliC-,PaQa,0,1
26,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,44,1,2.85188,50.11111,142.91063,9,99,25.24546,2.64063,159.8,421.9719,54,409,91.61832,0.33866999999999997,pilG-fliC-,PaQa,0,1
27,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,47,1,3.16875,47.23333,149.67063000000002,11,100,26.77194,2.9575,163.03571000000002,482.17815,47,360,91.5939,0.31040999999999996,pilG-fliC-,PaQa,0,1
28,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,48,1,3.59125,51.70588,185.68876,11,103,24.421210000000002,4.01375,161.68421,648.96003,26,356,98.524,0.28613,pilG-fliC-,PaQa,0,1
29,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,50,1,3.59125,59.0,211.88376,12,126,32.97566,3.9081300000000003,197.18919,770.64004,39,469,119.72627,0.27495,pilG-fliC-,PaQa,0,1
30,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,53,1,2.74625,40.11538,110.16688,17,76,17.6121,2.9575,140.39286,415.2119,55,280,66.07422,0.26533,pilG-fliC-,PaQa,0,1
31,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,54,1,1.69,59.0625,99.81563,21,111,28.412370000000003,2.32375,116.68182,271.13939,24,290,82.08148,0.36813,pilG-fliC-,PaQa,0,1
32,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,55,1,3.27438,31.3871,102.77313000000001,10,69,15.039229999999998,3.06313,122.58621000000001,375.49689,37,242,70.14603000000001,0.2737,pilG-fliC-,PaQa,0,1
33,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,56,1,3.38,38.625,130.55251,14,67,15.03705,4.225,174.825,738.6356599999999,75,349,72.83733000000001,0.17675,pilG-fliC-,PaQa,0,1
34,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,58,1,2.535,43.54167,110.37813,14,84,18.42253,2.21813,159.85714,354.58314,54,340,88.36758,0.31129,pilG-fliC-,PaQa,0,1
35,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,60,1,3.4856300000000005,76.60606,267.02001,12,163,46.829440000000005,3.9081300000000003,184.64865,721.63004,32,416,120.3133,0.37001999999999996,pilG-fliC-,PaQa,0,1
36,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,62,1,2.32375,55.363640000000004,128.65126,10,120,32.26607,2.42938,154.95651999999998,376.44752,54,330,84.21103000000001,0.34175,pilG-fliC-,PaQa,0,1
37,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,63,1,3.4856300000000005,75.72726999999999,263.95689,18,153,44.95364,3.4856300000000005,191.33333000000002,666.91628,43,410,120.37693,0.39579000000000003,pilG-fliC-,PaQa,0,1
38,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,64,1,3.8025,46.88889,178.29501000000002,5,106,27.88833,3.38,151.90625,513.44315,34,314,88.29619,0.34725,pilG-fliC-,PaQa,0,1
39,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,65,1,2.9575,39.39286,116.50438,15,76,18.18901,2.74625,144.46153999999999,396.72752,41,291,76.80064,0.29366,pilG-fliC-,PaQa,0,1
40,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,66,1,4.225,49.6,209.56001,8,102,22.93223,3.38,161.0625,544.3912799999999,67,402,74.12324,0.38494,pilG-fliC-,PaQa,0,1
41,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,67,1,3.06313,29.75862,91.15438,13,59,12.45465,2.64063,88.2,232.90313999999998,32,192,42.78824,0.39138,pilG-fliC-,PaQa,0,1
42,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,69,1,3.69688,58.657140000000005,216.84814,16,130,31.339640000000003,2.32375,123.45455,286.87751000000003,33,264,72.58278,0.75589,pilG-fliC-,PaQa,0,1
43,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,71,1,2.9575,42.32143,125.16563000000001,17,72,15.72225,2.9575,141.03571000000002,417.11315,56,285,57.676930000000006,0.30008,pilG-fliC-,PaQa,0,1
44,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,75,1,2.32375,51.59091,119.88438000000001,15,88,18.38389,2.535,162.95833000000002,413.0994,76,337,69.59478,0.29020999999999997,pilG-fliC-,PaQa,0,1
45,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,76,1,4.1193800000000005,54.61538,224.98126000000002,20,113,26.23739,4.1193800000000005,176.61538000000002,727.5450400000001,49,364,85.11003000000001,0.30923,pilG-fliC-,PaQa,0,1
46,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,78,1,2.42938,48.69565,118.30001000000001,11,105,20.966279999999998,2.64063,142.56,376.44752,54,252,59.041,0.31425,pilG-fliC-,PaQa,0,1
47,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,82,1,3.38,55.375,187.16751000000002,14,110,28.759009999999996,3.8025,163.86111,623.08191,36,356,99.35683,0.30039,pilG-fliC-,PaQa,0,1
48,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,83,1,2.42938,43.82609,106.47001000000002,5,111,26.0483,2.535,129.20833000000002,327.54314,51,255,68.06709000000001,0.32506,pilG-fliC-,PaQa,0,1
49,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,84,1,4.225,35.125,148.40313,8,67,16.47249,3.06313,113.2069,346.76689,27,235,68.81724,0.42796000000000006,pilG-fliC-,PaQa,0,1
50,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,86,1,2.64063,44.76,118.19438000000001,11,83,22.14776,2.64063,142.84,377.18689,44,294,71.52428,0.31335999999999997,pilG-fliC-,PaQa,0,1
51,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,88,1,2.9575,48.25,142.69938,10,84,23.48621,2.74625,136.15385,373.91252000000003,34,243,67.65187,0.38164000000000003,pilG-fliC-,PaQa,0,1
52,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,89,1,3.59125,46.647059999999996,167.52126,12,81,22.15494,3.8025,162.61111,618.3287799999999,27,338,92.02958000000001,0.27093,pilG-fliC-,PaQa,0,1
53,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,90,1,2.9575,35.89286,106.15313,6,67,18.53793,2.74625,128.03846000000001,351.62564,34,259,76.06496,0.30189,pilG-fliC-,PaQa,0,1
54,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,91,1,2.64063,45.12,119.14501000000001,16,93,21.62622,2.74625,121.34615,333.24689,11,282,73.37953,0.35753,pilG-fliC-,PaQa,0,1
55,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,94,1,2.74625,33.23077,91.26,2,67,15.26121,3.06313,96.37931,295.22189,30,195,41.75046,0.30912,pilG-fliC-,PaQa,0,1
56,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,95,1,4.225,29.075,122.84188,8,64,14.68714,3.38,103.71875,350.56939,31,244,57.90829,0.35041,pilG-fliC-,PaQa,0,1
57,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,96,1,4.85875,37.34783,181.46376,14,68,15.082320000000001,2.535,82.5,209.13751000000002,31,182,38.049170000000004,0.8676799999999999,pilG-fliC-,PaQa,0,1
58,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,97,1,3.8025,57.0,216.74251,9,111,28.774990000000003,4.225,158.575,669.9794099999999,24,319,94.27589,0.32350999999999996,pilG-fliC-,PaQa,0,1
59,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,98,1,2.21813,33.33333,73.9375,18,56,12.28956,2.21813,108.85713999999999,241.45876,34,210,59.14244,0.30621,pilG-fliC-,PaQa,0,1
60,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,99,1,2.64063,48.72,128.65126,16,108,23.69515,2.85188,118.07406999999999,336.73252,28,263,64.93839,0.38206,pilG-fliC-,PaQa,0,1
61,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,100,1,3.4856300000000005,43.81818,152.73376000000002,15,95,18.39574,2.535,138.375,350.78064,41,285,66.19261,0.43541,pilG-fliC-,PaQa,0,1
62,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,101,1,3.16875,42.1,133.40438,12,87,15.159720000000002,3.16875,173.9,551.04565,64,322,68.58941,0.24209,pilG-fliC-,PaQa,0,1
63,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,103,1,3.4856300000000005,51.18182,178.40063,11,106,24.939239999999998,3.9081300000000003,172.16216,672.83128,34,370,102.13268000000001,0.26515,pilG-fliC-,PaQa,0,1
64,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,104,1,4.01375,49.57895,198.99751,14,100,26.31373,4.1193800000000005,150.30768999999998,619.17378,42,314,85.68736,0.32139,pilG-fliC-,PaQa,0,1
65,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,105,1,2.85188,34.48148,98.33688000000001,14,80,15.22238,3.8025,186.72222,710.01129,33,372,106.28039,0.1385,pilG-fliC-,PaQa,0,1
66,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,107,1,2.85188,40.2963,114.92001,8,78,21.7924,3.27438,144.32258000000002,472.56627000000003,32,326,87.51053,0.24318,pilG-fliC-,PaQa,0,1
67,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,109,1,3.8025,32.86111,124.95438,11,72,17.10664,4.225,147.425,622.8706599999999,42,261,62.616,0.20060999999999998,pilG-fliC-,PaQa,0,1
68,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,111,1,3.9081300000000003,36.2973,141.85438,14,73,17.427410000000002,3.27438,87.25806,285.71564,19,154,37.721759999999996,0.49649,pilG-fliC-,PaQa,0,1
69,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,113,1,5.07,58.041669999999996,294.27126,12,111,28.55823,4.43625,160.64286,712.6519099999999,44,307,77.6659,0.41292,pilG-fliC-,PaQa,0,1
70,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,114,1,2.64063,40.48,106.89251000000002,14,73,16.84023,2.535,126.45833,320.57189,43,279,63.981640000000006,0.33344,pilG-fliC-,PaQa,0,1
71,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,115,1,2.74625,35.0,96.11875,12,63,14.45822,2.535,89.375,226.56564,39,176,44.545840000000005,0.42423999999999995,pilG-fliC-,PaQa,0,1
72,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,116,1,3.9081300000000003,39.2973,153.57876000000002,4,94,21.852870000000003,3.59125,117.26471000000001,421.1269,21,266,74.94091,0.36469,pilG-fliC-,PaQa,0,1
73,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,117,1,2.32375,43.227270000000004,100.44938,11,81,22.300829999999998,2.21813,129.85714,288.03938999999997,42,327,80.04454,0.34873000000000004,pilG-fliC-,PaQa,0,1
74,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,118,1,2.1125,54.7,115.55376000000001,8,104,25.12097,2.64063,163.0,430.4219,39,362,86.42675,0.26847,pilG-fliC-,PaQa,0,1
75,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,119,1,4.1193800000000005,36.61538,150.83251,13,78,16.00759,4.225,121.875,514.9219,28,250,58.62842,0.29291999999999996,pilG-fliC-,PaQa,0,1
76,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,121,1,3.69688,40.42857,149.45938,8,98,23.03487,3.69688,148.11428999999998,547.56003,18,326,91.02869,0.27296,pilG-fliC-,PaQa,0,1
77,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,124,1,2.535,35.375,89.67563,12,78,17.65814,2.42938,110.78261,269.13251,29,239,57.57995,0.3332,pilG-fliC-,PaQa,0,1
78,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,125,1,3.16875,44.23333,140.16438,11,81,21.62005,3.38,135.0,456.30002,30,261,71.71134,0.30718,pilG-fliC-,PaQa,0,1
79,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,127,1,3.59125,42.11765,151.25501,19,67,13.11664,3.69688,115.91429,428.52065,34,216,46.7033,0.35297,pilG-fliC-,PaQa,0,1
80,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,130,1,2.74625,37.88462,104.04063000000001,12,84,15.539179999999998,3.06313,123.82758999999999,379.29939,56,224,49.07725,0.2743,pilG-fliC-,PaQa,0,1
81,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,132,1,3.16875,49.76667,157.69813,19,97,21.58014,3.27438,120.32258,393.98127,45,259,60.98655,0.40026999999999996,pilG-fliC-,PaQa,0,1
82,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,133,1,4.33063,40.463409999999996,175.23188000000002,10,93,23.425520000000002,4.43625,143.88095,638.2919099999999,27,308,85.04954000000001,0.27453,pilG-fliC-,PaQa,0,1
83,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,135,1,2.85188,44.185190000000006,126.01063,13,96,24.00807,2.64063,140.44,370.84938999999997,45,285,84.25808,0.33979000000000004,pilG-fliC-,PaQa,0,1
84,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,138,1,2.42938,53.21739,129.28501,23,105,25.67977,2.74625,114.57692,314.65689,40,268,67.15425,0.41088,pilG-fliC-,PaQa,0,1
85,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,139,1,1.7956299999999998,51.23529,91.99938,24,81,19.230610000000002,1.47875,182.35714,269.66064,57,324,78.66835,0.34117,pilG-fliC-,PaQa,0,1
86,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,140,1,2.32375,44.727270000000004,103.93500999999999,19,84,20.168770000000002,2.21813,113.2381,251.17626,49,213,45.109759999999994,0.41379,pilG-fliC-,PaQa,0,1
87,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,141,1,2.42938,38.52174,93.58375,16,75,15.15337,2.21813,126.57143,280.75126,61,247,47.02082,0.33333,pilG-fliC-,PaQa,0,1
88,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,142,1,2.74625,37.34615,102.56188,16,68,15.30475,2.85188,103.85185,296.17251,36,210,41.79226,0.34629,pilG-fliC-,PaQa,0,1
89,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,143,1,4.01375,52.81579,211.98939,16,115,27.844990000000003,4.225,161.8,683.6050299999999,38,314,85.35361999999999,0.31011,pilG-fliC-,PaQa,0,1
90,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,144,1,2.74625,65.0,178.50626,12,124,31.66702,2.74625,179.42308,492.74065,48,358,91.84342,0.36227,pilG-fliC-,PaQa,0,1
91,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,145,1,2.1125,45.25,95.59063,5,96,28.971629999999998,1.90125,103.55556,196.88501000000002,43,252,60.21941999999999,0.48552,pilG-fliC-,PaQa,0,1
92,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,146,1,3.06313,42.44828,130.02438,14,81,19.34016,2.85188,127.7037,364.19502,51,256,58.77847,0.35702,pilG-fliC-,PaQa,0,1
93,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,147,1,3.16875,39.8,126.11626000000001,5,94,20.85153,3.59125,149.23529,535.94128,60,260,62.149409999999996,0.23531999999999997,pilG-fliC-,PaQa,0,1
94,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,148,1,2.535,32.20833,81.64813000000001,13,45,8.657639999999999,2.21813,127.2381,282.23001,77,226,47.197359999999996,0.2893,pilG-fliC-,PaQa,0,1
95,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,149,1,1.90125,43.66667,83.02125,17,72,15.673129999999999,2.32375,169.36364,393.55877000000004,45,353,76.40091,0.21095,pilG-fliC-,PaQa,0,1
96,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,151,1,2.74625,53.23076999999999,146.18501,13,115,25.11463,2.74625,147.53846000000001,405.17752,40,308,81.9884,0.36079,pilG-fliC-,PaQa,0,1
97,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,152,1,2.85188,37.74074,107.63188000000001,8,77,17.42587,2.42938,119.6087,290.57439,41,219,53.84045,0.37041,pilG-fliC-,PaQa,0,1
98,pilG-fliC-_PaQa_0h001.nd2 - C=2.tif,153,1,1.2675,50.5,64.00875,18,99,23.58158,1.05625,171.7,181.35813000000002,81,351,81.99058000000001,0.35294000000000003,pilG-fliC-,PaQa,0,1
