 ,Label,Track_ID,BiologicalReplicate,PaqaArea,PaqaMean,PaqaTotalFluorescence,PaqaMin,PaqaMax,PaqaStd,rfpArea,rfpMean,rfpTotalFluorescence,rfpMin,rfpMax,rfpStd,PaQa_RFP_ratio,Strain,Reporter,TimePoint,TeckRep
12,fliC-_PaQa_3h.nd2 - C=2.tif,135,1,4.43625,332.2619,1473.99695,144,597,136.59805,4.6475,205.18182,953.58255,84,380,79.72344,1.54575,fliC-,PaQa,3,1
13,fliC-_PaQa_3h.nd2 - C=2.tif,136,1,1.58438,406.73332999999997,644.41816,124,858,254.52855,5.4925,225.30768999999998,1237.50256,65,556,113.73422,0.52074,fliC-,PaQa,3,1
14,fliC-_PaQa_3h.nd2 - C=2.tif,149,1,2.64063,107.72,284.44813999999997,39,222,52.10848,2.21813,114.0,252.86626,40,237,55.36244,1.1249,fliC-,PaQa,3,1
15,fliC-_PaQa_3h.nd2 - C=2.tif,163,1,2.1125,78.6,166.04251000000002,35,141,30.87735,2.32375,151.45455,351.94252,38,324,84.09333000000001,0.47179,fliC-,PaQa,3,1
16,fliC-_PaQa_3h.nd2 - C=2.tif,167,1,2.74625,169.96153999999999,466.7569,79,324,79.78445,2.74625,192.38461999999998,528.33628,80,382,93.66112,0.88345,fliC-,PaQa,3,1
17,fliC-_PaQa_3h.nd2 - C=2.tif,173,1,2.74625,148.57692,408.0294,44,294,76.21138,2.85188,173.37037,494.43065,40,336,96.50554,0.82525,fliC-,PaQa,3,1
18,fliC-_PaQa_3h.nd2 - C=2.tif,178,1,2.9575,266.85714,789.23004,86,498,139.98352,2.85188,183.25926,522.63253,62,430,90.12623,1.51011,fliC-,PaQa,3,1
19,fliC-_PaQa_3h.nd2 - C=2.tif,193,1,5.386880000000001,274.15686,1476.84882,67,556,131.55157,5.70375,247.14815,1409.67132,68,517,118.46748000000001,1.04765,fliC-,PaQa,3,1
20,fliC-_PaQa_3h.nd2 - C=2.tif,196,1,2.74625,143.96153999999999,395.35438999999997,52,296,74.58176,2.535,158.70833000000002,402.32565,55,371,88.44083,0.98267,fliC-,PaQa,3,1
21,fliC-_PaQa_3h.nd2 - C=2.tif,200,1,4.54188,163.02326000000002,740.43129,41,314,78.06819,2.64063,196.8,519.67503,48,420,109.84952,1.4248,fliC-,PaQa,3,1
22,fliC-_PaQa_3h.nd2 - C=2.tif,202,1,2.9575,89.75,265.43564,46,193,35.48565,2.74625,151.57692,416.26815,60,299,76.14259,0.63766,fliC-,PaQa,3,1
23,fliC-_PaQa_3h.nd2 - C=2.tif,207,1,2.85188,102.51852,292.37001000000004,41,210,47.371179999999995,2.74625,180.57692,495.9094,79,345,82.88506,0.5895600000000001,fliC-,PaQa,3,1
24,fliC-_PaQa_3h.nd2 - C=2.tif,217,1,2.32375,105.77273000000001,245.78939,20,236,63.96422,2.21813,148.95238,330.39502000000005,47,329,93.98483,0.74393,fliC-,PaQa,3,1
25,fliC-_PaQa_3h.nd2 - C=2.tif,219,1,4.225,224.575,948.8294199999999,68,460,126.81197,3.69688,216.17143,799.1587900000001,59,429,113.86692,1.18729,fliC-,PaQa,3,1
26,fliC-_PaQa_3h.nd2 - C=2.tif,226,1,2.535,311.58333,789.86379,65,580,160.22753,2.85188,183.51852,523.3719,38,375,104.77278000000001,1.50918,fliC-,PaQa,3,1
27,fliC-_PaQa_3h.nd2 - C=2.tif,227,1,3.16875,78.56667,248.95814,16,164,39.21443,3.4856300000000005,192.69697,671.66941,49,443,113.71167,0.37066,fliC-,PaQa,3,1
